2015,Ford,Explorer,XLT,FWD,58798,21755
2015,Ford,Explorer,XLT,4WD,73667,19989
2017,Ford,Explorer,XLT,FWD,69410,21998
2011,Ford,Explorer,XLT,FWD,161429,10641
2016,Ford,Explorer,Sport,4WD,27553,32985
2014,Ford,Explorer,XLT,4WD,119514,15464
2014,Ford,Explorer,XLT,4WD,103207,16867
2011,Ford,Explorer,XLT,FWD,109001,13263
2011,Ford,Explorer,Limited,FWD,106502,14495
2012,Ford,Explorer,Limited,4WD,97690,16450
2017,Ford,Explorer,Sport,4WD,15384,33987
2015,Ford,Explorer,XLT,FWD,70653,19988
2014,Ford,Explorer,XLT,4WD,73557,18690
2013,Ford,Explorer,Limited,FWD,75803,18500
2013,Ford,Explorer,Limited,FWD,106241,15495
2015,Ford,Explorer,XLT,FWD,84114,19000
2014,Ford,Explorer,XLT,FWD,106178,15998
2015,Ford,Explorer,XLT,FWD,74291,19837
2013,Ford,Explorer,XLT,FWD,117347,14950
2015,Ford,Explorer,XLT,4WD,59207,21356
2014,Ford,Explorer,XLT,4WD,69416,18995
2016,Ford,Explorer,Sport,4WD,24057,33081
2016,Ford,Explorer,Sport,4WD,21373,33097
2015,Ford,Explorer,Limited,FWD,72740,21039
2016,Ford,Explorer,Platinum,4WD,45354,30538
2015,Ford,Explorer,XLT,4WD,92869,19500
2013,Ford,Explorer,Limited,4WD,94290,17995
2015,Ford,Explorer,Limited,FWD,92858,18331
2014,Ford,Explorer,XLT,FWD,86458,17995
2014,Ford,Explorer,XLT,4WD,84913,18495
2011,Ford,Explorer,XLT,4WD,115780,14000
2012,Ford,Explorer,XLT,4WD,127440,12900
2013,Ford,Explorer,XLT,4WD,74433,17995
2019,Ford,Explorer,Limited,FWD,23447,33999
2011,Ford,Explorer,Limited,4WD,91853,15928
2014,Ford,Explorer,XLT,FWD,80751,17991
2019,Ford,Explorer,Limited,FWD,16430,34888
2016,Ford,Explorer,Sport,4WD,43932,29888
2013,Ford,Explorer,Limited,FWD,88086,16950
2015,Ford,Explorer,XLT,FWD,62268,19800
2017,Ford,Explorer,Sport,4WD,28687,32191
2015,Ford,Explorer,Limited,FWD,76584,20000
2011,Ford,Explorer,XLT,4WD,118543,13000
2013,Ford,Explorer,Base,4WD,95851,15488
2015,Ford,Explorer,XLT,FWD,59734,20951
2012,Ford,Explorer,Limited,FWD,71693,16995
2013,Ford,Explorer,XLT,4WD,50243,19998
2014,Ford,Explorer,XLT,4WD,83325,18020
2016,Ford,Explorer,Platinum,4WD,74614,27900
2015,Ford,Explorer,XLT,FWD,79971,18980
2013,Ford,Explorer,XLT,4WD,79449,17993
2014,Ford,Explorer,XLT,FWD,122119,14999
2016,Ford,Explorer,XLT,FWD,75701,20836
2013,Ford,Explorer,XLT,FWD,117928,14480
2014,Ford,Explorer,XLT,4WD,72382,18500
2015,Ford,Explorer,XLT,FWD,76552,19695
2012,Ford,Explorer,XLT,4WD,145216,11900
2016,Ford,Explorer,XLT,FWD,51610,23494
2012,Ford,Explorer,Limited,4WD,96866,16162
