2016,Ford,Edge,Sport,AWD,25822,30000
2016,Ford,Edge,Sport,AWD,40628,28985
2017,Ford,Edge,Titanium,AWD,53355,27995
2016,Ford,Edge,Titanium,AWD,26776,29995
2018,Ford,Edge,SEL,AWD,95,33950
2016,Ford,Edge,Sport,AWD,31375,30000
2016,Ford,Edge,Sport,AWD,33781,30000
2018,Ford,Edge,Titanium,FWD,2579,33990
2016,Ford,Edge,Sport,AWD,37032,30477
2015,Ford,Edge,Titanium,FWD,27138,31493
2016,Ford,Edge,SEL,AWD,13851,32688
2016,Ford,Edge,Sport,AWD,23072,31995
2016,Ford,Edge,Sport,AWD,22633,31900
2016,Ford,Edge,Sport,AWD,18901,33980
2018,Ford,Edge,Sport,AWD,25736,34995
2011,Ford,Edge,SEL,AWD,135960,21995
2016,Ford,Edge,SEL,AWD,49176,33785
2014,Ford,Edge,Limited,FWD,26157,40489
2019,Ford,Edge,ST,AWD,1200,N/A
2016,Ford,Edge,Titanium,FWD,17,N/A
2019,Ford,Edge,Titanium,FWD,5500,N/A
2019,Ford,Edge,SEL,AWD,2038,N/A
2019,Ford,Edge,SEL,AWD,2052,N/A
2019,Ford,Edge,SEL,AWD,2060,N/A
2019,Ford,Edge,ST,AWD,2306,N/A
2019,Ford,Edge,ST,AWD,2316,N/A
2018,Ford,Edge,SEL,AWD,6036,N/A
2016,Ford,Edge,Sport,AWD,18117,30800
2014,Ford,Edge,SEL,FWD,90510,20424
2008,Ford,Edge,Limited,FWD,191264,8991
2016,Ford,Edge,Titanium,AWD,53514,25750
2018,Ford,Edge,Sport,AWD,7817,34985
2018,Ford,Edge,Titanium,AWD,18360,30995
2016,Ford,Edge,Titanium,FWD,88714,22991
2016,Ford,Edge,Titanium,AWD,62000,25436
2017,Ford,Edge,Sport,AWD,25953,31569
2018,Ford,Edge,SEL,FWD,19,32057
2016,Ford,Edge,Sport,AWD,45200,27985
2018,Ford,Edge,Titanium,AWD,33685,30007
2018,Ford,Edge,Sport,AWD,12610,33950
2015,Ford,Edge,Titanium,AWD,48942,25995
2016,Ford,Edge,Titanium,AWD,83903,23986
2017,Ford,Edge,Sport,AWD,18905,32857
2018,Ford,Edge,Titanium,AWD,36074,28998
2018,Ford,Edge,Sport,AWD,14485,33950
2016,Ford,Edge,Sport,AWD,35764,28950
2017,Ford,Edge,Titanium,AWD,35947,29000
2016,Ford,Edge,SEL,AWD,29859,28980
2017,Ford,Edge,Titanium,AWD,26200,29967
2018,Ford,Edge,SEL,AWD,2105,31900
2018,Ford,Edge,Titanium,AWD,47514,27991
2018,Ford,Edge,Titanium,AWD,33819,29992
2018,Ford,Edge,SE,AWD,3125,32595
2019,Ford,Edge,ST,AWD,5194,43895
2018,Ford,Edge,Titanium,AWD,10732,31988
2017,Ford,Edge,Titanium,AWD,6637,31995
2019,Ford,Edge,ST,AWD,2256,43777
2018,Ford,Edge,Titanium,FWD,39806,26469
2016,Ford,Edge,SEL,AWD,19792,26500
2015,Ford,Edge,Titanium,AWD,73992,21991
2018,Ford,Edge,Titanium,FWD,52064,25995
2018,Ford,Edge,Titanium,AWD,40281,26995
2018,Ford,Edge,Titanium,AWD,33762,26999
2016,Ford,Edge,Sport,AWD,14509,29782
2016,Ford,Edge,SEL,AWD,36380,25895
2015,Ford,Edge,Titanium,AWD,39012,24990
2016,Ford,Edge,SEL,AWD,53773,24500
2016,Ford,Edge,SEL,AWD,46673,24995
2016,Ford,Edge,Sport,AWD,29889,29460
2018,Ford,Edge,SEL,AWD,9848,28950
2015,Ford,Edge,Titanium,AWD,42621,24995
2012,Ford,Edge,Sport,AWD,116305,16000
2018,Ford,Edge,Titanium,FWD,25170,28553
2018,Ford,Edge,Titanium,AWD,35950,26985
2016,Ford,Edge,SEL,AWD,52486,24995
2015,Ford,Edge,SEL,FWD,47773,23900
2018,Ford,Edge,Sport,AWD,15071,32495
2015,Ford,Edge,Titanium,AWD,21755,26741
2016,Ford,Edge,SEL,AWD,21150,28384
2017,Ford,Edge,Titanium,FWD,50702,24973
2016,Ford,Edge,SEL,AWD,84420,22608
2018,Ford,Edge,Titanium,AWD,38327,27000
2018,Ford,Edge,Titanium,AWD,31438,28885
2015,Ford,Edge,Titanium,AWD,12136,27500
2015,Ford,Edge,Titanium,FWD,54183,23925
2008,Ford,Edge,Limited,FWD,191986,7980
2018,Ford,Edge,Titanium,FWD,11156,29990
